"src_id","dst_id","weight","avg_time_gap"
"67480","31130","1","44.0"
"67747","31130","1","55.0"
"68138","31130","1","23.0"
"69356","31130","1","50.0"
"73235","31130","1","28.0"
"81320","31130","1","53.0"
"81364","31130","1","46.0"
"81421","31130","1","46.0"
"82560","31130","1","34.0"
"82561","31130","1","34.0"
"83049","31130","1","7.0"
"83080","31130","1","59.0"
"85124","31130","1","33.0"
"85127","31130","1","33.0"
"86404","31130","1","50.0"
"312","31131","1","17.0"
"509","31131","1","46.0"
"850","31131","1","17.0"
"960","31131","1","26.0"
"1739","31131","1","48.0"
"2137","31131","1","18.0"
"2180","31131","2","47.5"
"2359","31131","1","63.0"
"2392","31131","1","21.0"
"3062","31131","1","24.0"
"4406","31131","1","32.0"
"5213","31131","1","47.0"
"5749","31131","1","64.0"
"5976","31131","1","57.0"
"8530","31131","1","62.0"
"9027","31131","1","65.0"
"9388","31131","1","62.0"
"10470","31131","1","25.0"
"10930","31131","1","19.0"
"12205","31131","1","43.0"
"12351","31131","1","26.0"
"13243","31131","1","18.0"
"14318","31131","1","41.0"
"16210","31131","1","18.0"
"16926","31131","1","36.0"
"17017","31131","1","61.0"
"17051","31131","1","17.0"
"17072","31131","1","18.0"
"17231","31131","1","23.0"
"17658","31131","1","65.0"
"18588","31131","1","35.0"
"19633","31131","1","62.0"
"19706","31131","1","64.0"
"20443","31131","1","68.0"
"22037","31131","1","64.0"
"22897","31131","1","51.0"
"24987","31131","1","72.0"
"26751","31131","1","19.0"
"27650","31131","1","61.0"
"27897","31131","1","53.0"
"31128","31131","1","48.0"
"31162","31131","1","19.0"
"34642","31131","1","70.0"
"35626","31131","1","47.0"
"36006","31131","1","21.0"
"37148","31131","1","48.0"
"37196","31131","1","56.0"
"37395","31131","1","61.0"
"37871","31131","1","17.0"
"40180","31131","1","64.0"
"46058","31131","1","59.0"
"46114","31131","1","54.0"
"47261","31131","1","20.0"
"47409","31131","1","59.0"
"49142","31131","1","48.0"
"49606","31131","1","61.0"
"49718","31131","1","48.0"
"50159","31131","1","60.0"
"50399","31131","1","59.0"
"52172","31131","1","72.0"
"53862","31131","1","59.0"
"54672","31131","1","20.0"
"56060","31131","1","55.0"
"62516","31131","1","51.0"
"62816","31131","1","55.0"
"63233","31131","1","63.0"
"64133","31131","1","54.0"
"64729","31131","1","26.0"
"64781","31131","1","43.0"
"65085","31131","1","66.0"
"65305","31131","1","18.0"
"66839","31131","1","47.0"
"66840","31131","1","47.0"
"69478","31131","1","56.0"
"70245","31131","1","42.0"
"72587","31131","1","68.0"
"72588","31131","1","68.0"
"73420","31131","1","46.0"
"73796","31131","1","19.0"
"74233","31131","1","25.0"
"77532","31131","1","59.0"
"78701","31131","1","66.0"
"78822","31131","1","62.0"
"79598","31131","1","66.0"
"79897","31131","1","52.0"
"81471","31131","1","17.0"
"84487","31131","1","65.0"
"85127","31131","1","48.0"
"86374","31131","1","71.0"
"1045","31133","1","75.0"
"55026","31133","1","86.0"
"65847","31133","1","88.0"
"75129","31133","1","103.0"
"76604","31133","1","89.0"
"29925","31154","1","4.0"
"60307","31154","1","2.0"
"57","31155","1","22.0"
"266","31155","1","26.0"
"455","31155","1","24.0"
"685","31155","1","61.0"
"1386","31155","1","28.0"
"2061","31155","1","40.0"
"2137","31155","1","46.0"
"3718","31155","1","26.0"
"4155","31155","1","46.0"
"5016","31155","1","39.0"
"5543","31155","1","35.0"
"5580","31155","1","28.0"
"5803","31155","1","37.0"
"5943","31155","1","28.0"
"6934","31155","1","24.0"
"8323","31155","1","44.0"
"9211","31155","1","39.0"
"9602","31155","1","22.0"
"9626","31155","1","48.0"
"10341","31155","1","36.0"
"10982","31155","1","26.0"
"11424","31155","1","29.0"
"12952","31155","1","53.0"
"13861","31155","1","35.0"
"15480","31155","1","38.0"
"16063","31155","1","54.0"
"18149","31155","1","68.0"
"20714","31155","1","36.0"
"27165","31155","1","35.0"
"29525","31155","1","55.0"
"32101","31155","1","26.0"
"32717","31155","1","35.0"
"34132","31155","1","25.0"
"35071","31155","1","28.0"
"35456","31155","1","26.0"
"43940","31155","1","39.0"
"44103","31155","1","39.0"
"46232","31155","1","45.0"
"51672","31155","1","66.0"
"53420","31155","1","32.0"
"56550","31155","1","24.0"
"60428","31155","1","25.0"
"63370","31155","1","24.0"
"63744","31155","1","63.0"
"64032","31155","1","28.0"
"72406","31155","1","45.0"
"77494","31155","1","46.0"
"77495","31155","1","46.0"
"78542","31155","1","41.0"
"81368","31155","1","68.0"
"1578","31156","1","53.0"
"2180","31156","2","52.0"
"3504","31156","1","43.0"
"4121","31156","1","65.0"
"4232","31156","1","16.0"
"5144","31156","1","34.0"
"5213","31156","1","43.0"
"5695","31156","1","45.0"
"6020","31156","1","50.0"
"6597","31156","2","50.0"
"7274","31156","1","17.0"
"9383","31156","2","54.0"
"9476","31156","1","43.0"
"10307","31156","1","29.0"
"16931","31156","1","51.0"
"16979","31156","1","33.0"
"17053","31156","1","19.0"
"17085","31156","1","28.0"
"17644","31156","1","52.0"
"18550","31156","1","45.0"
"18586","31156","1","45.0"
"19190","31156","1","43.0"
"19208","31156","2","43.0"
"20865","31156","1","16.0"
"20866","31156","1","35.0"
"21377","31156","1","66.0"
"21773","31156","1","64.0"
"21774","31156","1","64.0"
"22269","31156","1","65.0"
"23578","31156","1","19.0"
"23579","31156","2","56.0"
"24055","31156","3","26.333333333333332"
"25404","31156","1","57.0"
"26533","31156","1","44.0"
"30960","31156","1","43.0"
"31702","31156","1","48.0"
"33831","31156","1","62.0"
"34115","31156","1","44.0"
"34792","31156","1","52.0"
"34797","31156","1","61.0"
"34859","31156","1","39.0"
"35256","31156","1","43.0"
"35585","31156","1","33.0"
"35603","31156","1","34.0"
"35604","31156","1","35.0"
"35626","31156","1","43.0"
"35660","31156","1","34.0"
"35738","31156","1","59.0"
"37702","31156","1","38.0"
"38059","31156","1","44.0"
"42033","31156","1","46.0"
"42060","31156","1","44.0"
"48027","31156","1","53.0"
"48990","31156","1","60.0"
"49122","31156","1","50.0"
"50066","31156","1","43.0"
"53682","31156","1","62.0"
"53757","31156","1","52.0"
"57448","31156","1","62.0"
"58525","31156","1","60.0"
"58526","31156","1","60.0"
"67590","31156","1","68.0"
"71025","31156","1","33.0"
"79838","31156","1","50.0"
"81624","31156","1","66.0"
"81625","31156","1","54.0"
"225","31162","1","6.0"
"574","31162","1","5.0"
"684","31162","1","6.0"
"821","31162","1","39.0"
"873","31162","1","45.0"
"1282","31162","1","9.0"
"5299","31162","1","4.0"
"6632","31162","1","11.0"
"6880","31162","1","52.0"
"7266","31162","1","39.0"
"8777","31162","2","39.0"
"8896","31162","1","5.0"
"9392","31162","1","59.0"
"10472","31162","1","48.0"
"10782","31162","1","13.0"
"11849","31162","1","7.0"
"12351","31162","1","12.0"
"12473","31162","1","26.0"
"14308","31162","1","59.0"
"15619","31162","1","39.0"
"16389","31162","1","50.0"
"16850","31162","1","41.0"
"16913","31162","1","45.0"
"19177","31162","1","39.0"
"21312","31162","1","39.0"
"22150","31162","1","52.0"
"27608","31162","1","47.0"
"27911","31162","1","47.0"
"31124","31162","1","31.0"
"33587","31162","1","38.0"
"33590","31162","1","4.0"
"33591","31162","1","4.0"
"33592","31162","1","4.0"
"33593","31162","1","4.0"
"33595","31162","1","38.0"
"33596","31162","1","38.0"
"34587","31162","1","37.0"
"34588","31162","1","37.0"
"34643","31162","1","45.0"
"34855","31162","1","29.0"
"37048","31162","1","46.0"
"37600","31162","1","6.0"
"38026","31162","1","39.0"
"46370","31162","2","45.5"
"53920","31162","1","31.0"
"53922","31162","1","31.0"
"57043","31162","1","47.0"
"57236","31162","1","50.0"
"57922","31162","2","39.0"
"59494","31162","1","14.0"
"62361","31162","1","31.0"
"62388","31162","1","53.0"
"65244","31162","1","40.0"
"72090","31162","1","8.0"
"72578","31162","1","32.0"
"74606","31162","1","9.0"
"76754","31162","1","53.0"
"79377","31162","1","40.0"
"81683","31162","1","34.0"
"82345","31162","2","6.0"
"82997","31162","1","30.0"
"82999","31162","1","30.0"
"84801","31162","1","41.0"
"85141","31162","1","34.0"
"6936","31166","1","0.0"
"47455","31166","1","29.0"
"27636","31169","2","43.0"
"27834","31169","1","32.0"
"28172","31169","1","53.0"
"31167","31169","1","43.0"
"31168","31169","1","43.0"
"31567","31169","1","48.0"
"34349","31169","1","54.0"
"35385","31169","1","48.0"
"47455","31169","1","53.0"
"72542","31169","1","56.0"
"29281","31174","1","13.0"
"37466","31174","1","13.0"
"29281","31180","1","6.0"
"1280","31184","1","2.0"
"84730","31184","1","3.0"
"70363","31187","1","4.0"
"403","31191","1","31.0"
"6318","31195","1","0.0"
"218","31197","1","10.0"
"6631","31197","1","37.0"
"12158","31197","1","13.0"
"14318","31197","2","52.5"
"14319","31197","1","47.0"
"16531","31197","1","46.0"
"19633","31197","1","51.0"
"24441","31197","1","10.0"
"28709","31197","1","52.0"
"30466","31197","1","57.0"
"31355","31197","2","45.0"
"44769","31197","1","42.0"
"48468","31197","1","38.0"
"48815","31197","1","51.0"
"51883","31197","1","56.0"
"67112","31197","1","62.0"
"69252","31197","1","46.0"
"83953","31197","1","58.0"
"86810","31197","1","54.0"
"6011","31200","1","43.0"
"42733","31200","1","9.0"
"136","31205","1","0.0"
"1176","31205","1","23.0"
"6981","31205","1","5.0"
"7955","31205","1","36.0"
"8099","31205","1","26.0"
"10886","31205","1","38.0"
"13117","31205","1","0.0"
"16526","31205","1","34.0"
"62534","31205","1","47.0"
"62535","31205","1","46.0"
"62536","31205","1","41.0"
"77891","31205","1","35.0"
"102","31206","1","4.0"
"189","31206","1","6.0"
"218","31206","1","2.0"
"246","31206","1","3.0"
"403","31206","1","1.0"
"737","31206","1","1.0"
"757","31206","1","1.0"
"1441","31206","1","2.0"
"1657","31206","3","29.0"
"1810","31206","1","5.0"
"1844","31206","1","5.0"
"2382","31206","1","1.0"
"2430","31206","1","5.0"
"3613","31206","1","2.0"
"4158","31206","3","29.0"
"4511","31206","1","1.0"
"4734","31206","1","2.0"
"4735","31206","1","1.0"
"5053","31206","1","3.0"
"6388","31206","1","6.0"
"6458","31206","1","49.0"
"7102","31206","1","1.0"
"9231","31206","1","4.0"
"9237","31206","1","2.0"
"11070","31206","1","1.0"
"11575","31206","1","34.0"
"12016","31206","1","3.0"
"14954","31206","1","2.0"
"17680","31206","1","43.0"
"19706","31206","1","47.0"
"21316","31206","1","5.0"
"27264","31206","1","1.0"
"28307","31206","1","28.0"
"29345","31206","2","3.0"
"33592","31206","1","1.0"
"37400","31206","1","1.0"
"37871","31206","1","3.0"
"41427","31206","1","38.0"
"42086","31206","1","47.0"
"42558","31206","1","38.0"
"45242","31206","1","34.0"
"48702","31206","1","38.0"
"50672","31206","1","2.0"
"52976","31206","1","48.0"
"54025","31206","1","48.0"
"54418","31206","1","52.0"
"54917","31206","1","34.0"
"54938","31206","1","34.0"
"58363","31206","1","3.0"
"60805","31206","1","42.0"
"62513","31206","1","34.0"
"62514","31206","1","34.0"
"63977","31206","1","48.0"
"64974","31206","1","40.0"
"64975","31206","1","40.0"
"68619","31206","1","41.0"
"77604","31206","1","52.0"
"82607","31206","1","36.0"
"83724","31206","1","41.0"
"84188","31206","1","41.0"
"84592","31206","3","3.0"
"84593","31206","2","3.0"
"84594","31206","2","3.0"
"84616","31206","1","3.0"
"102","31207","1","4.0"
"189","31207","1","6.0"
"218","31207","1","2.0"
"246","31207","1","3.0"
"403","31207","1","1.0"
"737","31207","1","1.0"
"757","31207","1","1.0"
"1441","31207","1","2.0"
"1844","31207","1","5.0"
"2382","31207","1","1.0"
"3613","31207","1","2.0"
"4511","31207","1","1.0"
"4734","31207","1","2.0"
"4735","31207","1","1.0"
"5053","31207","1","3.0"
"6388","31207","1","6.0"
"6458","31207","1","49.0"
"7102","31207","1","1.0"
"9231","31207","1","4.0"
"9237","31207","1","2.0"
"11070","31207","1","1.0"
"11575","31207","1","34.0"
"12016","31207","1","3.0"
"14954","31207","1","2.0"
"17680","31207","1","43.0"
"19706","31207","1","47.0"
"21316","31207","1","5.0"
"27264","31207","1","1.0"
"28307","31207","1","28.0"
"33592","31207","1","1.0"
"37400","31207","1","1.0"
"37871","31207","1","3.0"
"41427","31207","1","38.0"
"42086","31207","1","47.0"
"42558","31207","1","38.0"
"45242","31207","1","34.0"
"48702","31207","1","38.0"
"50672","31207","1","2.0"
"52976","31207","1","48.0"
"54025","31207","1","48.0"
"54418","31207","1","52.0"
"54917","31207","1","34.0"
"54938","31207","1","34.0"
"58363","31207","1","3.0"
"62513","31207","1","34.0"
"62514","31207","1","34.0"
"63977","31207","1","48.0"
"64974","31207","1","40.0"
"64975","31207","1","40.0"
"68619","31207","1","41.0"
"82607","31207","1","36.0"
"83724","31207","1","41.0"
"84188","31207","1","41.0"
"266","31208","1","26.0"
"268","31208","1","26.0"
"312","31208","1","26.0"
"542","31208","1","71.0"
"746","31208","1","58.0"
"750","31208","1","26.0"
"961","31208","1","32.0"
"964","31208","1","61.0"
"1269","31208","1","43.0"
"1501","31208","1","34.0"
"4201","31208","1","28.0"
"4380","31208","1","36.0"
"4404","31208","1","26.0"
"7730","31208","1","27.0"
"9150","31208","1","25.0"
"9203","31208","1","76.0"
"9488","31208","1","62.0"
"9792","31208","1","27.0"
"10977","31208","1","28.0"
"14822","31208","1","57.0"
"15927","31208","1","39.0"
"19208","31208","1","57.0"
"19706","31208","1","80.0"
"26160","31208","1","34.0"
"27086","31208","1","50.0"
"27708","31208","1","50.0"
"29841","31208","1","70.0"
"34366","31208","1","47.0"
"34468","31208","1","52.0"
"35162","31208","2","61.5"
"35453","31208","1","67.0"
"35710","31208","1","62.0"
"36057","31208","1","32.0"
"37167","31208","1","68.0"
"37371","31208","1","71.0"
"38097","31208","1","52.0"
"38529","31208","1","25.0"
"38634","31208","1","44.0"
"39119","31208","1","57.0"
"40073","31208","1","40.0"
"40797","31208","1","51.0"
"41644","31208","1","35.0"
"41915","31208","1","30.0"
"41984","31208","1","67.0"
"45554","31208","1","63.0"
"46068","31208","1","73.0"
"46226","31208","1","38.0"
"47342","31208","2","78.0"
"47560","31208","1","27.0"
"47760","31208","1","76.0"
"47892","31208","1","67.0"
"50328","31208","1","71.0"
"53771","31208","1","63.0"
"54141","31208","1","76.0"
"54479","31208","1","59.0"
"54608","31208","1","56.0"
"55072","31208","1","69.0"
"56144","31208","1","61.0"
"59123","31208","1","56.0"
"60328","31208","1","71.0"
"60507","31208","1","32.0"
"60779","31208","1","72.0"
"61566","31208","1","62.0"
"63970","31208","1","77.0"
"64821","31208","1","38.0"
"66402","31208","1","57.0"
"69145","31208","1","76.0"
"70374","31208","1","60.0"
"71290","31208","1","31.0"
"73806","31208","1","40.0"
"74793","31208","1","81.0"
"79577","31208","1","77.0"
"82075","31208","1","59.0"
"82550","31208","1","47.0"
"82551","31208","1","47.0"
"40199","31209","1","46.0"
"57038","31209","1","78.0"
"59924","31209","1","45.0"
"79614","31209","1","46.0"
"86169","31211","1","5.0"
"58","31217","1","68.0"
"190","31217","1","32.0"
"299","31217","1","31.0"
"364","31217","1","25.0"
"437","31217","1","31.0"
"452","31217","1","76.0"
"553","31217","1","29.0"
"560","31217","1","30.0"
"750","31217","1","53.0"
"806","31217","1","52.0"
"829","31217","1","75.0"
"1020","31217","1","79.0"
"1598","31217","1","48.0"
"1630","31217","1","53.0"
"1686","31217","1","37.0"
"1845","31217","1","33.0"
"1877","31217","1","54.0"
"2061","31217","1","32.0"
"2895","31217","1","24.0"
"3043","31217","1","30.0"
"4407","31217","1","47.0"
"4884","31217","1","28.0"
"5366","31217","1","54.0"
"6071","31217","1","27.0"
"6448","31217","1","27.0"
"7591","31217","1","72.0"
"7730","31217","1","31.0"
"8329","31217","1","32.0"
"8527","31217","1","58.0"
"8984","31217","1","58.0"
"9279","31217","1","72.0"
"11083","31217","1","70.0"
"11347","31217","1","68.0"
"13088","31217","1","72.0"
"14553","31217","1","25.0"
"15245","31217","1","27.0"
"15622","31217","1","50.0"
"16572","31217","1","32.0"
"16821","31217","1","28.0"
"17419","31217","1","40.0"
"17780","31217","1","54.0"
"21249","31217","1","68.0"
"23112","31217","1","58.0"
"23182","31217","1","53.0"
"25285","31217","1","56.0"
"30362","31217","1","67.0"
"31363","31217","1","25.0"
"35071","31217","1","32.0"
"35329","31217","1","24.0"
"37299","31217","1","67.0"
"37375","31217","1","24.0"
"40797","31217","1","60.0"
"42308","31217","1","77.0"
"48082","31217","1","50.0"
"48459","31217","1","24.0"
"48467","31217","1","24.0"
"50546","31217","1","32.0"
"52545","31217","1","76.0"
"52738","31217","1","37.0"
"56144","31217","1","60.0"
"56984","31217","1","50.0"
"58712","31217","1","24.0"
"58713","31217","1","24.0"
"61007","31217","1","75.0"
"62823","31217","1","66.0"
"62895","31217","1","28.0"
"62974","31217","1","76.0"
"73152","31217","1","59.0"
"73424","31217","1","56.0"
"74866","31217","1","79.0"
"76216","31217","1","38.0"
"79643","31217","1","79.0"
"79663","31217","1","24.0"
"84256","31217","1","69.0"
"750","31218","1","0.0"
"1216","31218","1","0.0"
"7548","31218","1","3.0"
"40989","31218","1","1.0"
"42333","31218","1","1.0"
"5","31225","1","34.0"
"12","31225","1","48.0"
"110","31225","1","33.0"
"384","31225","1","40.0"
"399","31225","1","71.0"
"737","31225","1","44.0"
"1810","31225","1","34.0"
"1844","31225","1","38.0"
"2060","31225","1","61.0"
"2358","31225","1","33.0"
"2359","31225","1","57.0"
"2506","31225","1","48.0"
"4269","31225","1","67.0"
"4987","31225","1","44.0"
"5647","31225","2","52.0"
"5749","31225","1","79.0"
"5804","31225","2","34.5"
"6511","31225","1","51.0"
"6523","31225","1","33.0"
"6631","31225","1","80.0"
"7730","31225","1","32.0"
"8527","31225","1","77.0"
"9203","31225","1","71.0"
"9208","31225","1","32.0"
"10954","31225","1","61.0"
"11083","31225","1","78.0"
"11084","31225","1","76.0"
"12548","31225","1","70.0"
"14693","31225","1","68.0"
"14760","31225","1","35.0"
"14822","31225","1","40.0"
"15646","31225","1","53.0"
"16007","31225","4","68.25"
"17394","31225","1","70.0"
"17680","31225","1","69.0"
"19250","31225","1","79.0"
"20203","31225","1","76.0"
"22878","31225","1","47.0"
"23578","31225","1","44.0"
"25823","31225","1","33.0"
"27171","31225","1","35.0"
"27764","31225","1","57.0"
"29507","31225","1","81.0"
"29508","31225","1","81.0"
"30453","31225","1","41.0"
"31120","31225","1","57.0"
"31694","31225","1","73.0"
"33780","31225","1","53.0"
"34044","31225","1","83.0"
"34571","31225","1","67.0"
"35324","31225","2","61.5"
"35329","31225","1","59.0"
"35359","31225","1","40.0"
"35648","31225","1","53.0"
"35649","31225","1","53.0"
"36419","31225","1","69.0"
"36976","31225","1","47.0"
"36986","31225","1","73.0"
"37567","31225","1","40.0"
"37737","31225","1","71.0"
"37872","31225","1","36.0"
"38073","31225","1","59.0"
"38340","31225","1","57.0"
"38426","31225","1","47.0"
"38558","31225","1","32.0"
"39240","31225","1","62.0"
"40040","31225","1","80.0"
"40199","31225","1","35.0"
"43376","31225","1","66.0"
"43940","31225","1","50.0"
"45554","31225","1","73.0"
"45585","31225","1","68.0"
"45975","31225","1","78.0"
"46114","31225","1","62.0"
"48068","31225","1","37.0"
"48226","31225","1","83.0"
"48341","31225","1","79.0"
"48459","31225","1","37.0"
"49039","31225","1","79.0"
"49041","31225","1","80.0"
"49111","31225","1","62.0"
"49666","31225","1","90.0"
"50525","31225","1","62.0"
"51500","31225","1","78.0"
"52822","31225","1","71.0"
"53054","31225","1","80.0"
"53341","31225","1","70.0"
"53657","31225","1","77.0"
"55081","31225","1","47.0"
"55082","31225","1","47.0"
"55846","31225","1","53.0"
"58604","31225","1","77.0"
"58882","31225","1","33.0"
"59109","31225","1","77.0"
"59121","31225","1","58.0"
"59616","31225","1","35.0"
"59617","31225","1","35.0"
"59768","31225","1","55.0"
"59770","31225","1","65.0"
"61007","31225","1","68.0"
"61773","31225","1","65.0"
"62045","31225","1","77.0"
"62844","31225","1","86.0"
"63108","31225","1","81.0"
"63111","31225","1","81.0"
"64910","31225","1","66.0"
"65415","31225","1","59.0"
"66770","31225","1","73.0"
"67428","31225","1","63.0"
"68003","31225","1","83.0"
"69586","31225","1","55.0"
"69848","31225","1","70.0"
"70439","31225","1","80.0"
"77382","31225","1","62.0"
"78829","31225","1","64.0"
"79614","31225","1","35.0"
"79889","31225","1","59.0"
"80226","31225","1","73.0"
"80859","31225","1","77.0"
"81012","31225","1","72.0"
"81034","31225","1","70.0"
"81084","31225","1","40.0"
"81214","31225","1","84.0"
"81448","31225","1","83.0"
"81596","31225","1","77.0"
"81784","31225","1","79.0"
"81885","31225","1","88.0"
"82574","31225","1","86.0"
"82580","31225","1","86.0"
"82581","31225","1","86.0"
"82590","31225","1","49.0"
"83083","31225","1","33.0"
"83724","31225","1","74.0"
"84231","31225","1","81.0"
"31226","31226","1","38.0"
"4","31226","1","3.0"
"5","31226","1","3.0"
"84","31226","1","3.0"
"312","31226","1","1.0"
"333","31226","1","4.0"
"545","31226","1","5.0"
"825","31226","1","44.0"
"859","31226","1","4.0"
"1220","31226","1","7.0"
"1441","31226","1","3.0"
"1657","31226","1","31.0"
"1810","31226","1","49.0"
"2093","31226","1","4.0"
"2106","31226","1","16.0"
"2359","31226","1","1.0"
"3429","31226","1","31.0"
"4511","31226","2","11.0"
"5124","31226","1","1.0"
"5294","31226","1","5.0"
"7730","31226","1","3.0"
"8530","31226","1","47.0"
"9439","31226","1","5.0"
"9766","31226","1","54.0"
"10591","31226","1","39.0"
"10620","31226","1","7.0"
"11088","31226","1","50.0"
"11128","31226","1","38.0"
"11961","31226","1","3.0"
"12016","31226","1","4.0"
"12158","31226","1","3.0"
"12878","31226","1","51.0"
"13702","31226","1","9.0"
"14308","31226","1","43.0"
"14403","31226","1","3.0"
"16856","31226","1","12.0"
"17805","31226","1","2.0"
"20738","31226","1","5.0"
"21316","31226","1","3.0"
"24973","31226","1","48.0"
"25018","31226","1","18.0"
"30179","31226","1","41.0"
"30751","31226","1","47.0"
"34642","31226","1","42.0"
"34901","31226","1","13.0"
"34946","31226","1","25.0"
"35710","31226","1","30.0"
"36480","31226","1","45.0"
"37397","31226","1","41.0"
"38557","31226","1","2.0"
"40326","31226","1","27.0"
"42399","31226","1","53.0"
"44687","31226","1","32.0"
"45914","31226","1","39.0"
"47336","31226","1","51.0"
"48027","31226","1","42.0"
"48991","31226","1","39.0"
"53014","31226","1","45.0"
"53634","31226","1","31.0"
"54361","31226","1","50.0"
"57449","31226","1","49.0"
"60821","31226","1","49.0"
"61556","31226","1","50.0"
"63108","31226","1","51.0"
"63233","31226","1","46.0"
"67105","31226","1","17.0"
"68785","31226","1","54.0"
"69355","31226","1","48.0"
"71307","31226","1","50.0"
"73334","31226","1","1.0"
"78845","31226","1","50.0"
"79572","31226","1","50.0"
"81323","31226","1","53.0"
"82625","31226","1","39.0"
"83001","31226","1","50.0"
"455","31227","1","1.0"
"1665","31227","1","1.0"
"2019","31227","5","2.6"
"18881","31227","1","32.0"
"564","31230","1","1.0"
"6318","31230","1","17.0"
"7811","31230","1","0.0"
"14976","31230","1","0.0"
"34176","31230","1","0.0"
"31243","31239","1","22.0"
"31245","31240","1","27.0"
"76605","31240","1","1.0"
"86662","31240","1","16.0"
"42701","31246","2","7.0"
"493","31254","1","2.0"
"23977","31254","1","23.0"
"31262","31254","1","17.0"
"33210","31254","1","17.0"
"5573","31255","1","32.0"
"8024","31255","1","32.0"
"24535","31255","1","42.0"
"26387","31255","1","32.0"
"31261","31255","1","32.0"
"31263","31255","1","32.0"
"31264","31255","1","32.0"
"31265","31255","1","32.0"
"31266","31255","1","32.0"
"31267","31255","1","32.0"
"31268","31255","1","32.0"
"32020","31255","1","19.0"
"72322","31265","1","8.0"
"22143","31266","1","5.0"
"37593","31269","1","12.0"
"20317","31281","1","42.0"
"36969","31281","1","13.0"
"71833","31281","1","0.0"
"31288","31287","1","53.0"
"41450","31287","1","56.0"
"53402","31287","1","13.0"
"82264","31287","1","10.0"
"357","31289","1","5.0"
"31296","31289","1","32.0"
"31297","31289","1","32.0"
"31298","31289","1","32.0"
"31299","31289","1","32.0"
"31303","31289","1","22.0"
"32639","31289","1","30.0"
"59401","31289","1","21.0"
"31296","31292","1","30.0"
"31297","31292","1","30.0"
"31298","31292","1","30.0"
"31299","31292","1","30.0"
"77","31303","1","11.0"
"32308","31303","1","10.0"
"49","31319","1","12.0"
"18099","31319","1","14.0"
"31324","31319","1","23.0"
"38224","31319","1","21.0"
"50940","31319","1","20.0"
"31334","31331","1","25.0"
"31342","31340","1","21.0"
"1538","31350","1","10.0"
"2008","31350","1","3.0"
"4313","31350","1","2.0"
"8404","31350","1","5.0"
"8437","31350","2","2.5"
"9518","31350","1","5.0"
"31124","31350","1","10.0"
"34117","31350","1","10.0"
"34572","31350","1","11.0"
"35512","31350","1","3.0"
"37492","31350","1","13.0"
"37497","31350","1","13.0"
"38751","31350","1","3.0"
"38752","31350","1","3.0"
"38753","31350","1","3.0"
"39776","31350","1","11.0"
"40336","31350","1","8.0"
"75168","31350","1","4.0"
"79858","31350","1","2.0"
"80349","31350","1","19.0"
"81329","31350","1","9.0"
"81383","31350","1","2.0"
"1538","31351","1","10.0"
"2008","31351","1","3.0"
"8404","31351","1","5.0"
"8437","31351","2","2.5"
"9518","31351","1","5.0"
"31124","31351","1","10.0"
"34117","31351","1","10.0"
"34572","31351","1","11.0"
"35512","31351","1","3.0"
"37492","31351","1","13.0"
"37497","31351","1","13.0"
"38751","31351","1","3.0"
"38752","31351","1","3.0"
"38753","31351","1","3.0"
"39776","31351","1","11.0"
"40336","31351","1","8.0"
"75168","31351","1","4.0"
"79858","31351","1","2.0"
"80349","31351","1","19.0"
"1538","31352","1","10.0"
"2008","31352","1","3.0"
"8404","31352","1","5.0"
"8437","31352","2","2.5"
"9518","31352","1","5.0"
"31124","31352","1","10.0"
"34117","31352","1","10.0"
"34572","31352","1","11.0"
"35512","31352","1","3.0"
"37492","31352","1","13.0"
"37497","31352","1","13.0"
"38751","31352","1","3.0"
"38752","31352","1","3.0"
"38753","31352","1","3.0"
"39776","31352","1","11.0"
"40336","31352","1","8.0"
"75168","31352","1","4.0"
"79858","31352","1","2.0"
"80349","31352","1","19.0"
"452","31354","1","70.0"
"5889","31354","1","71.0"
"21375","31354","1","44.0"
"31355","31354","3","72.66666666666667"
"34657","31354","1","71.0"
"36976","31354","1","72.0"
"41187","31354","1","71.0"
"44376","31354","1","72.0"
"45242","31354","1","64.0"
"45585","31354","1","72.0"
"46624","31354","1","32.0"
"48468","31354","1","75.0"
"52868","31354","1","32.0"
"57375","31354","1","75.0"
"78463","31354","1","74.0"
"80238","31354","1","71.0"
"81141","31354","1","78.0"
"83465","31354","1","70.0"
"83466","31354","1","70.0"
"83499","31354","1","59.0"
"83501","31354","1","86.0"
"83521","31354","1","74.0"
"83577","31354","1","37.0"
"83294","31359","1","0.0"
"83301","31359","1","0.0"
"83303","31359","1","0.0"
"78126","31362","1","35.0"
"50688","31370","1","8.0"
"81520","31378","1","9.0"
"81521","31378","1","9.0"
"358","31379","1","0.0"
"33878","31379","1","0.0"
"83483","31379","1","0.0"
"358","31380","1","2.0"
"2070","31380","1","4.0"
"3718","31380","1","7.0"
"6063","31380","1","5.0"
"6929","31380","1","3.0"
"28153","31380","1","6.0"
"40337","31380","1","10.0"
"1633","31381","1","11.0"
"1688","31381","1","4.0"
"6698","31381","1","6.0"
"12198","31381","1","4.0"
"14647","31381","1","11.0"
"18544","31381","1","43.0"
"22188","31381","1","46.0"
"32245","31381","1","49.0"
"35272","31381","1","43.0"
"40040","31381","1","59.0"
"40440","31381","1","46.0"
"43064","31381","1","48.0"
"50110","31381","1","37.0"
